Inspection ID,Violation ID1,Violation ID2,Violation ID3,Violation ID4,Violation ID5,Violation ID6,Violation ID7,Violation ID8,Violation ID9,Violation ID10,Violation ID11,Violation ID11,Violation ID12,Violation ID13,Violation ID14,Violation ID15,Violation ID16,Violation ID17,Violation ID18
1966360,32,32,,,,,,,,,,,,,,,,,
1966358,38,38,35,,,,,,,,,,,,,,,,
1966350,38,38,2,,,,,,,,,,,,,,,,
1966343,32,32,34,36,,,,,,,,,,,,,,,
1966336,35,35,,,,,,,,,,,,,,,,,
1966338,,,,,,,,,,,,,,,,,,,
1966333,,,,,,,,,,,,,,,,,,,
1966329,,,,,,,,,,,,,,,,,,,
1955283,,,,,,,,,,,,,,,,,,,
1966320,,,,,,,,,,,,,,,,,,,
1966313,32,32,35,,,,,,,,,,,,,,,,
1951270,32,32,,,,,,,,,,,,,,,,,
1966316,,,,,,,,,,,,,,,,,,,
1966315,18,18,,,,,,,,,,,,,,,,,
1966312,8,8,16,21,38,34,,,,,,,,,,,,,
1966307,,,,,,,,,,,,,,,,,,,
1966314,30,30,32,34,35,38,,,,,,,,,,,,,
1955282,,,,,,,,,,,,,,,,,,,
1966302,,,,,,,,,,,,,,,,,,,
1966291,32,32,34,30,35,,,,,,,,,,,,,,
1966289,,,,,,,,,,,,,,,,,,,
1746316,,,,,,,,,,,,,,,,,,,
1966261,28,28,36,30,34,31,,,,,,,,,,,,,
1966286,21,21,33,30,,,,,,,,,,,,,,,
1966288,,,,,,,,,,,,,,,,,,,
1746315,41,41,36,38,,,,,,,,,,,,,,,
1966278,,,,,,,,,,,,,,,,,,,
1966277,,,,,,,,,,,,,,,,,,,
1966275,,,,,,,,,,,,,,,,,,,
1966265,32,32,38,35,,,,,,,,,,,,,,,
1966270,3,3,,,,,,,,,,,,,,,,,
1966268,33,33,32,43,30,34,41,38,32,33,3,,,,,,,,
1966258,40,40,,,,,,,,,,,,,,,,,
1966251,34,34,35,40,,,,,,,,,,,,,,,
1966173,35,35,41,13,,,,,,,,,,,,,,,
1948950,,,,,,,,,,,,,,,,,,,
1966250,38,38,,,,,,,,,,,,,,,,,
1966246,,,,,,,,,,,,,,,,,,,
1951269,33,33,,,,,,,,,,,,,,,,,
1966225,3,3,16,38,,,,,,,,,,,,,,,
1966224,,,,,,,,,,,,,,,,,,,
1966216,,,,,,,,,,,,,,,,,,,
1966218,,,,,,,,,,,,,,,,,,,
1966211,32,32,38,,,,,,,,,,,,,,,,
1966204,34,34,41,,,,,,,,,,,,,,,,
1966202,22,22,29,31,34,,,,,,,,,,,,,,
1966144,,,,,,,,,,,,,,,,,,,
1966205,33,33,,,,,,,,,,,,,,,,,
1966203,12,12,45,34,38,42,,,,,,,,,,,,,
1966190,33,33,,,,,,,,,,,,,,,,,
1963212,38,38,31,,,,,,,,,,,,,,,,
1966189,32,32,,,,,,,,,,,,,,,,,
1966183,33,33,34,35,36,,,,,,,,,,,,,,
1966177,34,34,38,,,,,,,,,,,,,,,,
1966176,,,,,,,,,,,,,,,,,,,
1948948,,,,,,,,,,,,,,,,,,,
1966178,33,33,35,35,29,36,,,,,,,,,,,,,
1966172,18,18,29,32,33,34,35,36,38,,,,,,,,,,
1966167,33,33,34,35,30,41,45,32,,,,,,,,,,,
1966166,33,33,,,,,,,,,,,,,,,,,
1966162,32,32,,,,,,,,,,,,,,,,,
1966161,33,33,32,35,41,,,,,,,,,,,,,,
1948943,,,,,,,,,,,,,,,,,,,
1948590,,,,,,,,,,,,,,,,,,,
1966156,34,34,35,38,,,,,,,,,,,,,,,
1966153,,,,,,,,,,,,,,,,,,,
1966151,,,,,,,,,,,,,,,,,,,
1966148,33,33,34,35,41,,,,,,,,,,,,,,
1966143,,,,,,,,,,,,,,,,,,,
1948560,,,,,,,,,,,,,,,,,,,
1966137,32,32,34,38,45,,,,,,,,,,,,,,
1966136,34,34,,,,,,,,,,,,,,,,,
1966132,38,38,35,32,,,,,,,,,,,,,,,
1966133,38,38,45,,,,,,,,,,,,,,,,
1746311,,,,,,,,,,,,,,,,,,,
1966124,11,11,18,29,32,33,34,35,36,38,,,,,,,,,
1966100,32,32,41,34,,,,,,,,,,,,,,,
1951063,,,,,,,,,,,,,,,,,,,
1966118,,,,,,,,,,,,,,,,,,,
1966119,29,29,,,,,,,,,,,,,,,,,
1966109,,,,,,,,,,,,,,,,,,,
1966097,,,,,,,,,,,,,,,,,,,
1966062,34,34,,,,,,,,,,,,,,,,,
1966096,35,35,41,13,3,,,,,,,,,,,,,,
1966089,34,34,,,,,,,,,,,,,,,,,
1966102,30,30,32,34,,,,,,,,,,,,,,,
1966087,35,35,32,,,,,,,,,,,,,,,,
1966084,,,,,,,,,,,,,,,,,,,
1966085,41,41,,,,,,,,,,,,,,,,,
1966081,,,,,,,,,,,,,,,,,,,
1966083,33,33,35,,,,,,,,,,,,,,,,
1966080,24,24,33,36,37,38,41,,,,,,,,,,,,
1966073,38,38,41,24,35,,,,,,,,,,,,,,
1966072,45,45,33,34,39,41,21,18,16,,,,,,,,,,
1966066,,,,,,,,,,,,,,,,,,,
1965695,38,38,43,,,,,,,,,,,,,,,,
1966069,3,3,2,38,29,,,,,,,,,,,,,,
1966058,34,34,,,,,,,,,,,,,,,,,
1966053,,,,,,,,,,,,,,,,,,,
1966052,35,35,33,,,,,,,,,,,,,,,,
1965914,34,34,,,,,,,,,,,,,,,,,
1966050,34,34,36,32,,,,,,,,,,,,,,,
1966041,,,,,,,,,,,,,,,,,,,
1961047,34,34,,,,,,,,,,,,,,,,,
1966039,38,38,41,,,,,,,,,,,,,,,,
1966036,27,27,32,,,,,,,,,,,,,,,,
1966033,32,32,33,36,41,44,,,,,,,,,,,,,
1966031,18,18,33,,,,,,,,,,,,,,,,
1951264,33,33,34,35,,,,,,,,,,,,,,,
1948895,32,32,,,,,,,,,,,,,,,,,
1966030,,,,,,,,,,,,,,,,,,,
1966028,38,38,40,,,,,,,,,,,,,,,,
1966019,38,38,,,,,,,,,,,,,,,,,
1966020,21,21,33,34,35,38,41,36,45,,,,,,,,,,
1966128,,,,,,,,,,,,,,,,,,,
1966016,,,,,,,,,,,,,,,,,,,
1966003,37,37,,,,,,,,,,,,,,,,,
1966002,18,18,38,32,33,34,36,41,,,,,,,,,,,
1966004,11,11,34,,,,,,,,,,,,,,,,
1966006,33,33,34,,,,,,,,,,,,,,,,
1965997,32,32,43,38,,,,,,,,,,,,,,,
1965991,,,,,,,,,,,,,,,,,,,
1966000,,,,,,,,,,,,,,,,,,,
1965990,,,,,,,,,,,,,,,,,,,
1948422,,,,,,,,,,,,,,,,,,,
1965988,33,33,34,35,38,,,,,,,,,,,,,,
1965994,30,30,,,,,,,,,,,,,,,,,
1697216,,,,,,,,,,,,,,,,,,,
1965979,38,38,32,,,,,,,,,,,,,,,,
1965975,,,,,,,,,,,,,,,,,,,
1965974,30,30,16,35,,,,,,,,,,,,,,,
1965971,24,24,32,43,45,33,41,,,,,,,,,,,,
1965970,33,33,,,,,,,,,,,,,,,,,
1965915,33,33,34,35,,,,,,,,,,,,,,,
1965964,33,33,35,36,,,,,,,,,,,,,,,
1965963,,,,,,,,,,,,,,,,,,,
1955271,,,,,,,,,,,,,,,,,,,
1965950,38,38,,,,,,,,,,,,,,,,,
1965912,29,29,32,42,,,,,,,,,,,,,,,
1965947,24,24,16,32,33,34,,,,,,,,,,,,,
1965943,,,,,,,,,,,,,,,,,,,
1965945,,,,,,,,,,,,,,,,,,,
1965941,,,,,,,,,,,,,,,,,,,
1965940,33,33,34,,,,,,,,,,,,,,,,
1965937,,,,,,,,,,,,,,,,,,,
1965935,,,,,,,,,,,,,,,,,,,
1965944,,,,,,,,,,,,,,,,,,,
1965928,,,,,,,,,,,,,,,,,,,
1965679,38,38,,,,,,,,,,,,,,,,,
1965927,3,3,33,34,40,45,41,,,,,,,,,,,,
1965926,32,32,33,34,38,41,,,,,,,,,,,,,
1965922,32,32,,,,,,,,,,,,,,,,,
1960823,,,,,,,,,,,,,,,,,,,
1965907,30,30,34,35,,,,,,,,,,,,,,,
1965908,9,9,12,16,18,19,32,34,35,,,,,,,,,,
1965906,9,9,12,16,19,32,34,35,38,,,,,,,,,,
1965904,,,,,,,,,,,,,,,,,,,
1965911,,,,,,,,,,,,,,,,,,,
1955263,18,18,29,38,,,,,,,,,,,,,,,
1965902,32,32,45,,,,,,,,,,,,,,,,
1965896,6,6,12,21,22,29,,,,,,,,,,,,,
1965895,,,,,,,,,,,,,,,,,,,
1965891,,,,,,,,,,,,,,,,,,,
1965892,34,34,,,,,,,,,,,,,,,,,
1965893,41,41,40,38,36,34,33,35,,,,,,,,,,,
1965886,30,30,,,,,,,,,,,,,,,,,
1966539,,,,,,,,,,,,,,,,,,,
1965887,19,19,40,,,,,,,,,,,,,,,,
1965878,36,36,38,,,,,,,,,,,,,,,,
1965874,22,22,34,,,,,,,,,,,,,,,,
1965871,33,33,,,,,,,,,,,,,,,,,
1965661,,,,,,,,,,,,,,,,,,,
1955243,,,,,,,,,,,,,,,,,,,
1965882,,,,,,,,,,,,,,,,,,,
1955270,,,,,,,,,,,,,,,,,,,
1965875,35,35,,,,,,,,,,,,,,,,,
1965856,,,,,,,,,,,,,,,,,,,
1965862,45,45,35,32,38,2,3,,,,,,,,,,,,
1965861,33,33,,,,,,,,,,,,,,,,,
1965858,38,38,,,,,,,,,,,,,,,,,
1965864,34,34,,,,,,,,,,,,,,,,,
1965860,38,38,,,,,,,,,,,,,,,,,
1965857,34,34,33,,,,,,,,,,,,,,,,
1965854,32,32,41,38,,,,,,,,,,,,,,,
1965865,32,32,35,,,,,,,,,,,,,,,,
1965847,33,33,34,41,,,,,,,,,,,,,,,
1965849,32,32,,,,,,,,,,,,,,,,,
1965844,18,18,32,35,34,41,,,,,,,,,,,,,
1965840,31,31,33,34,40,41,,,,,,,,,,,,,
1965839,,,,,,,,,,,,,,,,,,,
1965837,33,33,35,,,,,,,,,,,,,,,,
1965836,,,,,,,,,,,,,,,,,,,
1965835,,,,,,,,,,,,,,,,,,,
1965833,,,,,,,,,,,,,,,,,,,
1965829,,,,,,,,,,,,,,,,,,,
1946467,3,3,6,70,32,35,36,11,,,,,,,,,,,
1965830,34,34,33,,,,,,,,,,,,,,,,
1955269,34,34,,,,,,,,,,,,,,,,,
1965820,,,,,,,,,,,,,,,,,,,
1965822,43,43,33,32,,,,,,,,,,,,,,,
1965816,32,32,33,34,35,41,,,,,,,,,,,,,
1965819,32,32,,,,,,,,,,,,,,,,,
1965812,,,,,,,,,,,,,,,,,,,
1965658,,,,,,,,,,,,,,,,,,,
1965808,34,34,,,,,,,,,,,,,,,,,
1965809,3,3,30,32,33,34,38,41,,,,,,,,,,,
1965797,,,,,,,,,,,,,,,,,,,
1965792,34,34,35,,,,,,,,,,,,,,,,
1965791,,,,,,,,,,,,,,,,,,,
1965788,,,,,,,,,,,,,,,,,,,
1965789,37,37,,,,,,,,,,,,,,,,,
1965787,,,,,,,,,,,,,,,,,,,
1965782,22,22,37,27,,,,,,,,,,,,,,,
1965777,19,19,22,,,,,,,,,,,,,,,,
1965776,8,8,38,,,,,,,,,,,,,,,,
1965785,34,34,35,2,38,41,,,,,,,,,,,,,
1955267,,,,,,,,,,,,,,,,,,,
1965760,,,,,,,,,,,,,,,,,,,
1965759,34,34,,,,,,,,,,,,,,,,,
1965758,,,,,,,,,,,,,,,,,,,
1965762,11,11,18,21,31,32,33,34,35,40,,,,,,,,,
1951258,33,33,34,35,,,,,,,,,,,,,,,
1965753,,,,,,,,,,,,,,,,,,,
1965747,,,,,,,,,,,,,,,,,,,
1965754,,,,,,,,,,,,,,,,,,,
1965742,42,42,,,,,,,,,,,,,,,,,
1946954,,,,,,,,,,,,,,,,,,,
1965738,,,,,,,,,,,,,,,,,,,
1965735,29,29,32,34,35,41,,,,,,,,,,,,,
1965744,22,22,27,,,,,,,,,,,,,,,,
1965729,41,41,21,,,,,,,,,,,,,,,,
1955265,38,38,,,,,,,,,,,,,,,,,
1965723,31,31,35,18,29,,,,,,,,,,,,,,
1965724,,,,,,,,,,,,,,,,,,,
1965719,38,38,,,,,,,,,,,,,,,,,
1965722,35,35,34,,,,,,,,,,,,,,,,
1965721,34,34,35,32,30,,,,,,,,,,,,,,
1965725,,,,,,,,,,,,,,,,,,,
1965717,,,,,,,,,,,,,,,,,,,
1965716,34,34,,,,,,,,,,,,,,,,,
1965712,,,,,,,,,,,,,,,,,,,
1963211,41,41,29,,,,,,,,,,,,,,,,
1965700,,,,,,,,,,,,,,,,,,,
1965697,33,33,35,36,33,32,35,,,,,,,,,,,,
1965689,35,35,,,,,,,,,,,,,,,,,
1965691,42,42,,,,,,,,,,,,,,,,,
1965682,33,33,34,38,,,,,,,,,,,,,,,
1955264,21,21,,,,,,,,,,,,,,,,,
1965686,,,,,,,,,,,,,,,,,,,
1965676,,,,,,,,,,,,,,,,,,,
1965668,12,12,22,18,30,32,,,,,,,,,,,,,
1965664,,,,,,,,,,,,,,,,,,,
1965663,41,41,,,,,,,,,,,,,,,,,
1752240,,,,,,,,,,,,,,,,,,,
1965659,18,18,34,38,70,,,,,,,,,,,,,,
1965653,33,33,,,,,,,,,,,,,,,,,
1965647,33,33,34,,,,,,,,,,,,,,,,
1965644,,,,,,,,,,,,,,,,,,,
1965641,,,,,,,,,,,,,,,,,,,
1965639,,,,,,,,,,,,,,,,,,,
1965606,,,,,,,,,,,,,,,,,,,
1946868,,,,,,,,,,,,,,,,,,,
1965662,18,18,28,38,,,,,,,,,,,,,,,
1965649,30,30,33,,,,,,,,,,,,,,,,
1965637,30,30,,,,,,,,,,,,,,,,,
1965635,32,32,34,,,,,,,,,,,,,,,,
1955262,21,21,31,,,,,,,,,,,,,,,,
1965594,29,29,35,,,,,,,,,,,,,,,,
1751871,,,,,,,,,,,,,,,,,,,
1965634,3,3,33,34,,,,,,,,,,,,,,,
1965631,19,19,,,,,,,,,,,,,,,,,
1965625,,,,,,,,,,,,,,,,,,,
1965627,32,32,33,34,35,41,36,38,,,,,,,,,,,
1965617,32,32,33,34,35,41,,,,,,,,,,,,,
1965616,32,32,35,,,,,,,,,,,,,,,,
1965605,35,35,34,33,32,,,,,,,,,,,,,,
1965620,,,,,,,,,,,,,,,,,,,
1965603,,,,,,,,,,,,,,,,,,,
1965599,32,32,,,,,,,,,,,,,,,,,
1965596,34,34,35,36,,,,,,,,,,,,,,,
1946867,,,,,,,,,,,,,,,,,,,
1965595,33,33,34,,,,,,,,,,,,,,,,
1955261,,,,,,,,,,,,,,,,,,,
1965598,,,,,,,,,,,,,,,,,,,
1965592,31,31,34,35,,,,,,,,,,,,,,,
1965618,35,35,42,,,,,,,,,,,,,,,,
1965590,33,33,,,,,,,,,,,,,,,,,
1965585,3,3,18,11,10,34,38,40,36,41,35,,,,,,,,
1965586,,,,,,,,,,,,,,,,,,,
1965591,34,34,32,38,35,36,,,,,,,,,,,,,
1965589,30,30,31,32,34,35,,,,,,,,,,,,,
1965578,19,19,22,33,34,35,38,40,,,,,,,,,,,
1965569,,,,,,,,,,,,,,,,,,,
1951254,33,33,34,35,,,,,,,,,,,,,,,
1965567,41,41,33,,,,,,,,,,,,,,,,
1965565,32,32,31,33,34,35,38,,,,,,,,,,,,
1965561,,,,,,,,,,,,,,,,,,,
1965559,33,33,41,,,,,,,,,,,,,,,,
1965554,,,,,,,,,,,,,,,,,,,
1965552,,,,,,,,,,,,,,,,,,,
1965544,,,,,,,,,,,,,,,,,,,
1965555,,,,,,,,,,,,,,,,,,,
1965543,19,19,22,,,,,,,,,,,,,,,,
1965542,35,35,32,,,,,,,,,,,,,,,,
1965537,,,,,,,,,,,,,,,,,,,
1951253,,,,,,,,,,,,,,,,,,,
1965531,9,9,12,16,18,19,32,34,35,38,,,,,,,,,
1965533,,,,,,,,,,,,,,,,,,,
1965535,,,,,,,,,,,,,,,,,,,
1965529,9,9,12,16,18,19,32,34,35,38,,,,,,,,,
1965523,34,34,12,40,,,,,,,,,,,,,,,
1965526,35,35,34,33,41,36,38,21,45,,,,,,,,,,
1965646,,,,,,,,,,,,,,,,,,,
1965643,,,,,,,,,,,,,,,,,,,
1965513,30,30,38,,,,,,,,,,,,,,,,
1965508,,,,,,,,,,,,,,,,,,,
1965507,,,,,,,,,,,,,,,,,,,
1965506,,,,,,,,,,,,,,,,,,,
1965503,33,33,34,35,41,,,,,,,,,,,,,,
1965502,,,,,,,,,,,,,,,,,,,
1965498,30,30,33,34,35,38,42,,,,,,,,,,,,
1961200,,,,,,,,,,,,,,,,,,,
1965499,34,34,35,38,41,,,,,,,,,,,,,,
1965496,,,,,,,,,,,,,,,,,,,
1965493,30,30,,,,,,,,,,,,,,,,,
1955258,,,,,,,,,,,,,,,,,,,
1965491,33,33,34,35,43,,,,,,,,,,,,,,
1965488,,,,,,,,,,,,,,,,,,,
1965487,,,,,,,,,,,,,,,,,,,
1965489,,,,,,,,,,,,,,,,,,,
1965484,33,33,34,35,41,,,,,,,,,,,,,,
1961039,34,34,,,,,,,,,,,,,,,,,
1965490,18,18,29,32,34,35,36,38,40,41,33,,,,,,,,
1965483,,,,,,,,,,,,,,,,,,,
1965482,33,33,34,35,38,43,,,,,,,,,,,,,
1965481,,,,,,,,,,,,,,,,,,,
1965479,33,33,31,32,,,,,,,,,,,,,,,
1965478,,,,,,,,,,,,,,,,,,,
1965480,35,35,35,,,,,,,,,,,,,,,,
1965576,3,3,11,,,,,,,,,,,,,,,,
1965473,33,33,38,42,43,,,,,,,,,,,,,,
1965472,34,34,35,,,,,,,,,,,,,,,,
1965468,18,18,26,32,33,34,35,41,45,,,,,,,,,,
1965460,19,19,32,33,34,35,38,41,28,,,,,,,,,,
1965453,41,41,42,,,,,,,,,,,,,,,,
1961193,36,36,38,,,,,,,,,,,,,,,,
1965451,31,31,,,,,,,,,,,,,,,,,
1965450,,,,,,,,,,,,,,,,,,,
1965442,32,32,33,34,35,41,,,,,,,,,,,,,
1965440,41,41,30,,,,,,,,,,,,,,,,
1965437,32,32,,,,,,,,,,,,,,,,,
1961189,,,,,,,,,,,,,,,,,,,
1965446,11,11,32,36,2,35,,,,,,,,,,,,,
1965435,,,,,,,,,,,,,,,,,,,
1651212,3,3,32,34,,,,,,,,,,,,,,,
1965433,35,35,41,,,,,,,,,,,,,,,,
1965426,29,29,42,32,8,,,,,,,,,,,,,,
1965420,34,34,40,,,,,,,,,,,,,,,,
1965387,32,32,35,,,,,,,,,,,,,,,,
1965428,30,30,33,34,35,36,38,,,,,,,,,,,,
1965413,35,35,,,,,,,,,,,,,,,,,
1965410,35,35,42,,,,,,,,,,,,,,,,
1965408,34,34,40,,,,,,,,,,,,,,,,
1965405,12,12,33,34,,,,,,,,,,,,,,,
1965399,22,22,34,,,,,,,,,,,,,,,,
1965398,,,,,,,,,,,,,,,,,,,
1965396,35,35,37,38,45,,,,,,,,,,,,,,
1965397,34,34,,,,,,,,,,,,,,,,,
1965395,34,34,38,,,,,,,,,,,,,,,,
1965391,35,35,,,,,,,,,,,,,,,,,
1965384,,,,,,,,,,,,,,,,,,,
1965385,,,,,,,,,,,,,,,,,,,
1965379,,,,,,,,,,,,,,,,,,,
1965377,,,,,,,,,,,,,,,,,,,
1965372,35,35,,,,,,,,,,,,,,,,,
1965390,,,,,,,,,,,,,,,,,,,
1965386,35,35,,,,,,,,,,,,,,,,,
1965366,,,,,,,,,,,,,,,,,,,
1961184,,,,,,,,,,,,,,,,,,,
1965368,3,3,18,32,40,35,,,,,,,,,,,,,
1965365,,,,,,,,,,,,,,,,,,,
1965466,35,35,,,,,,,,,,,,,,,,,
1965357,31,31,,,,,,,,,,,,,,,,,
1946866,,,,,,,,,,,,,,,,,,,
1965360,3,3,33,32,34,35,38,41,,,,,,,,,,,
1965348,33,33,,,,,,,,,,,,,,,,,
1965350,3,3,18,32,,,,,,,,,,,,,,,
1965351,33,33,38,,,,,,,,,,,,,,,,
1946865,,,,,,,,,,,,,,,,,,,
1965345,34,34,32,,,,,,,,,,,,,,,,
1965803,,,,,,,,,,,,,,,,,,,
1965343,22,22,33,37,,,,,,,,,,,,,,,
1965347,,,,,,,,,,,,,,,,,,,
1965340,,,,,,,,,,,,,,,,,,,
1965338,38,38,,,,,,,,,,,,,,,,,
1965331,18,18,32,33,34,36,38,41,,,,,,,,,,,
1937968,,,,,,,,,,,,,,,,,,,
1965333,8,8,34,38,70,,,,,,,,,,,,,,
1965334,38,38,,,,,,,,,,,,,,,,,
1965335,,,,,,,,,,,,,,,,,,,
1965448,,,,,,,,,,,,,,,,,,,
1965327,33,33,34,35,38,,,,,,,,,,,,,,
1961139,32,32,,,,,,,,,,,,,,,,,
1965325,30,30,33,34,38,,,,,,,,,,,,,,
1965323,,,,,,,,,,,,,,,,,,,
1965319,,,,,,,,,,,,,,,,,,,
1965317,,,,,,,,,,,,,,,,,,,
1965306,,,,,,,,,,,,,,,,,,,
1965308,38,38,31,41,,,,,,,,,,,,,,,
1965304,35,35,38,45,,,,,,,,,,,,,,,
1965300,35,35,38,,,,,,,,,,,,,,,,
1965301,35,35,,,,,,,,,,,,,,,,,
1965299,,,,,,,,,,,,,,,,,,,
1960960,32,32,40,,,,,,,,,,,,,,,,
1965297,33,33,35,36,,,,,,,,,,,,,,,
1965292,35,35,,,,,,,,,,,,,,,,,
1965296,40,40,,,,,,,,,,,,,,,,,
1965285,40,40,,,,,,,,,,,,,,,,,
1965288,36,36,33,41,37,38,24,,,,,,,,,,,,
1965273,35,35,32,,,,,,,,,,,,,,,,
1965282,3,3,18,34,,,,,,,,,,,,,,,
1965284,32,32,41,35,18,,,,,,,,,,,,,,
1965281,34,34,,,,,,,,,,,,,,,,,
1965279,30,30,32,33,34,35,36,45,,,,,,,,,,,
1965274,32,32,33,34,38,41,,,,,,,,,,,,,
1936223,,,,,,,,,,,,,,,,,,,
1965270,32,32,34,35,30,,,,,,,,,,,,,,
1965268,,,,,,,,,,,,,,,,,,,
1936222,34,34,,,,,,,,,,,,,,,,,
1965265,37,37,18,38,,,,,,,,,,,,,,,
1965262,18,18,29,,,,,,,,,,,,,,,,
1965259,21,21,31,32,33,34,35,38,,,,,,,,,,,
1965253,,,,,,,,,,,,,,,,,,,
1965255,33,33,38,,,,,,,,,,,,,,,,
1965252,,,,,,,,,,,,,,,,,,,
1965247,,,,,,,,,,,,,,,,,,,
1965244,33,33,,,,,,,,,,,,,,,,,
1938236,,,,,,,,,,,,,,,,,,,
1965241,32,32,,,,,,,,,,,,,,,,,
1965240,34,34,38,,,,,,,,,,,,,,,,
1965239,33,33,,,,,,,,,,,,,,,,,
1965238,42,42,,,,,,,,,,,,,,,,,
1965229,32,32,16,,,,,,,,,,,,,,,,
1965226,33,33,34,35,40,43,,,,,,,,,,,,,
1965225,33,33,29,,,,,,,,,,,,,,,,
1965221,33,33,34,36,40,45,,,,,,,,,,,,,
1955254,35,35,,,,,,,,,,,,,,,,,
1965214,,,,,,,,,,,,,,,,,,,
1965215,16,16,32,45,,,,,,,,,,,,,,,
1965212,40,40,,,,,,,,,,,,,,,,,
1961210,30,30,32,34,40,41,42,43,,,,,,,,,,,
1951250,33,33,34,35,,,,,,,,,,,,,,,
1961206,45,45,29,33,35,,,,,,,,,,,,,,
1961204,38,38,,,,,,,,,,,,,,,,,
1961199,18,18,19,30,31,32,34,35,35,36,38,45,,,,,,,
1961202,14,14,32,38,,,,,,,,,,,,,,,
1932430,29,29,,,,,,,,,,,,,,,,,
1961187,37,37,40,,,,,,,,,,,,,,,,
1961186,,,,,,,,,,,,,,,,,,,
1961178,32,32,35,38,,,,,,,,,,,,,,,
1961175,41,41,35,34,37,18,,,,,,,,,,,,,
1961172,29,29,30,33,35,40,42,43,,,,,,,,,,,
1961167,,,,,,,,,,,,,,,,,,,
1961161,,,,,,,,,,,,,,,,,,,
1632799,,,,,,,,,,,,,,,,,,,
1961158,34,34,,,,,,,,,,,,,,,,,
1961159,,,,,,,,,,,,,,,,,,,
1961156,38,38,34,33,,,,,,,,,,,,,,,
1961153,35,35,32,38,,,,,,,,,,,,,,,
1961152,,,,,,,,,,,,,,,,,,,
1961151,,,,,,,,,,,,,,,,,,,
1961154,33,33,,,,,,,,,,,,,,,,,
1961149,34,34,41,32,,,,,,,,,,,,,,,
1961150,,,,,,,,,,,,,,,,,,,
1961143,34,34,45,35,,,,,,,,,,,,,,,
1961144,34,34,33,,,,,,,,,,,,,,,,
1961141,,,,,,,,,,,,,,,,,,,
1951249,32,32,33,34,35,35,38,,,,,,,,,,,,
1961138,29,29,32,34,35,41,,,,,,,,,,,,,
1961135,36,36,41,,,,,,,,,,,,,,,,
1961134,,,,,,,,,,,,,,,,,,,
1961133,,,,,,,,,,,,,,,,,,,
1961130,,,,,,,,,,,,,,,,,,,
1961131,,,,,,,,,,,,,,,,,,,
1961127,,,,,,,,,,,,,,,,,,,
1961105,32,32,33,34,35,,,,,,,,,,,,,,
1961125,3,3,18,42,,,,,,,,,,,,,,,
1961119,35,35,38,40,,,,,,,,,,,,,,,
1961120,18,18,30,31,32,34,,,,,,,,,,,,,
1961117,,,,,,,,,,,,,,,,,,,
1961115,40,40,,,,,,,,,,,,,,,,,
1960982,,,,,,,,,,,,,,,,,,,
1961112,35,35,40,32,43,34,,,,,,,,,,,,,
1961124,,,,,,,,,,,,,,,,,,,
1961108,32,32,33,,,,,,,,,,,,,,,,
1961103,,,,,,,,,,,,,,,,,,,
1961096,30,30,33,,,,,,,,,,,,,,,,
1955252,38,38,18,,,,,,,,,,,,,,,,
1961097,,,,,,,,,,,,,,,,,,,
1961094,37,37,34,41,32,,,,,,,,,,,,,,
1961087,36,36,30,32,40,,,,,,,,,,,,,,
1961084,35,35,,,,,,,,,,,,,,,,,
1961085,,,,,,,,,,,,,,,,,,,
1961081,,,,,,,,,,,,,,,,,,,
1961083,35,35,33,,,,,,,,,,,,,,,,
1961080,,,,,,,,,,,,,,,,,,,
1961082,16,16,32,,,,,,,,,,,,,,,,
1961078,18,18,30,34,35,38,41,42,43,,,,,,,,,,
1961077,,,,,,,,,,,,,,,,,,,
1746310,33,33,,,,,,,,,,,,,,,,,
1961070,,,,,,,,,,,,,,,,,,,
1961069,8,8,,,,,,,,,,,,,,,,,
1961065,30,30,40,43,18,,,,,,,,,,,,,,
1960891,32,32,33,34,35,41,,,,,,,,,,,,,
1961066,33,33,32,34,35,,,,,,,,,,,,,,
1955251,34,34,21,,,,,,,,,,,,,,,,
1961054,,,,,,,,,,,,,,,,,,,
1961057,34,34,38,22,40,33,35,18,,,,,,,,,,,
1961051,,,,,,,,,,,,,,,,,,,
1961049,33,33,,,,,,,,,,,,,,,,,
1961044,18,18,29,33,35,38,,,,,,,,,,,,,
1746309,,,,,,,,,,,,,,,,,,,
1961043,,,,,,,,,,,,,,,,,,,
1961036,,,,,,,,,,,,,,,,,,,
1961031,,,,,,,,,,,,,,,,,,,
1951247,,,,,,,,,,,,,,,,,,,
1955250,,,,,,,,,,,,,,,,,,,
1961034,11,11,18,19,31,32,34,35,35,36,38,45,30,,,,,,
1961028,33,33,34,35,38,43,,,,,,,,,,,,,
1961024,,,,,,,,,,,,,,,,,,,
1960856,,,,,,,,,,,,,,,,,,,
1961023,29,29,30,31,34,38,40,41,,,,,,,,,,,
1961021,,,,,,,,,,,,,,,,,,,
1961022,,,,,,,,,,,,,,,,,,,
1961020,,,,,,,,,,,,,,,,,,,
1746308,18,18,33,34,41,40,35,,,,,,,,,,,,
1961019,30,30,31,38,,,,,,,,,,,,,,,
1961017,34,34,41,,,,,,,,,,,,,,,,
1961016,33,33,,,,,,,,,,,,,,,,,
1961014,35,35,30,38,,,,,,,,,,,,,,,
1770619,,,,,,,,,,,,,,,,,,,
1961013,34,34,35,36,38,41,43,,,,,,,,,,,,
